date,region,app,compliance_score
2025-04-26,Africa,Messenger,77.18263264366136
2025-06-09,North America,Instagram,81.07258147927959
2025-09-02,Europe,Instagram,73.550547278307
2025-08-01,South America,Instagram,94.42013791951952
2025-06-01,Africa,WhatsApp,76.03637176924462
2025-06-15,Europe,Instagram,92.64669134938804
2025-05-23,Europe,WhatsApp,84.21679118367483
2025-01-25,Asia,Messenger,84.39229279435493
2025-07-19,South America,Instagram,89.3558300831688
2025-08-21,Asia,WhatsApp,71.32833134898996
2025-01-04,Asia,Messenger,72.36278020000428
2025-06-22,Asia,Messenger,79.80530469317543
2025-07-03,Asia,WhatsApp,82.50467501505166
2025-09-08,Africa,Messenger,82.8982239158446
2025-04-22,South America,Messenger,90.30661392476404
2025-05-10,Asia,Instagram,70.02115035508457
2025-07-06,Africa,WhatsApp,98.77315276239065
2025-01-29,Africa,Messenger,75.23462232930835
2025-06-07,Europe,Facebook,77.4589502891571
2025-08-23,Europe,Facebook,97.1688155357549
2025-04-12,North America,Messenger,70.16474202608657
2025-08-13,Africa,Instagram,99.73918244676862
2025-08-20,North America,Facebook,71.0787200688131
2025-04-23,Africa,Instagram,73.61636558480679
2025-05-19,Asia,Messenger,77.20320137646664
2025-08-04,Asia,WhatsApp,83.16164920338721
2025-07-03,North America,Messenger,85.55354601146777
2025-07-13,Asia,Messenger,73.14155413505995
2025-03-13,Asia,Facebook,72.21021695863087
2025-07-15,Europe,WhatsApp,70.95577109217304
2025-09-27,Asia,Instagram,77.7025210202261
2025-08-28,Europe,Instagram,97.64598920785727
2025-04-18,South America,WhatsApp,81.6952755666371
2025-04-10,Africa,Instagram,92.92022176283648
2025-03-22,Europe,Facebook,75.70564583616853
2025-09-27,Europe,Messenger,71.94037677179813
2025-01-17,Europe,Instagram,86.62839365450988
2025-07-12,Africa,Facebook,94.66277201111505
2025-07-31,Africa,Instagram,96.95379749990636
2025-05-06,Africa,Facebook,86.38613810605302
2025-05-06,Asia,Instagram,78.82096852093093
2025-05-10,Europe,Instagram,73.28535235711783
2025-05-25,Africa,WhatsApp,90.0346856271589
2025-09-13,South America,WhatsApp,78.41310451354255
2025-01-23,Africa,Facebook,95.31887273344593
2025-08-02,North America,WhatsApp,88.15363355359864
2025-05-09,North America,Messenger,95.76635690064178
2025-01-12,Europe,WhatsApp,86.99959030015454
2025-05-21,Europe,Facebook,93.15227088113329
2025-09-25,Europe,WhatsApp,78.82915452733296
2025-02-26,Asia,Facebook,85.09176371147744
2025-03-27,North America,Messenger,70.5821911870873
2025-04-13,North America,Facebook,88.23495229970666
2025-05-23,Europe,Facebook,86.01218042681359
2025-06-25,North America,Messenger,92.6584696729061
2025-05-13,North America,Messenger,91.86867896458197
2025-09-21,Asia,Facebook,88.82851005504723
2025-05-27,South America,Instagram,71.70056240862601
2025-01-12,Europe,Instagram,97.09029121783232
2025-02-24,South America,Facebook,70.54057572721891
2025-08-18,South America,WhatsApp,94.09802981267683
2025-05-02,Asia,Facebook,84.3803905380241
2025-08-21,North America,Facebook,94.5398068866889
2025-06-11,Europe,WhatsApp,83.95209621138076
2025-03-23,Africa,Messenger,89.40813415215442
2025-02-16,South America,Facebook,80.89796517345988
2025-06-09,South America,Instagram,92.31036208408986
2025-06-28,Asia,Messenger,77.62528525343494
2025-07-27,South America,Messenger,91.58067735625457
2025-02-09,South America,Facebook,75.80147953231645
2025-08-02,South America,Instagram,91.66503051018177
2025-06-03,Asia,WhatsApp,78.81013915726503
2025-06-15,North America,WhatsApp,78.35895316146208
2025-01-24,South America,WhatsApp,94.3448181243582
2025-04-25,Europe,Instagram,94.410779100702
2025-09-17,South America,Messenger,90.7420710857607
2025-08-14,South America,Messenger,97.7172589227231
2025-04-12,Europe,Facebook,74.68581080035202
2025-05-11,Asia,Messenger,78.07963960639313
2025-09-21,Africa,Messenger,78.82042259860305
2025-01-12,Europe,WhatsApp,79.15859012203036
2025-06-30,Africa,WhatsApp,79.84095951652911
2025-06-10,North America,WhatsApp,90.9102753135801
2025-04-24,North America,Messenger,78.12274429976017
2025-01-18,South America,Facebook,78.57766464551445
2025-04-14,South America,Messenger,87.11243750547854
2025-07-05,Asia,Facebook,75.80076565192846
2025-04-03,Africa,Messenger,80.94662519641368
2025-05-23,North America,Instagram,71.73821165848318
2025-05-23,North America,Messenger,98.57641324189021
2025-04-10,South America,Instagram,79.51923031294709
2025-03-03,South America,Facebook,95.50126400743258
2025-03-25,Asia,Messenger,85.89836782209994
2025-06-16,South America,Messenger,76.84636471863107
2025-05-09,South America,Facebook,75.80282722008697
2025-03-08,Asia,WhatsApp,90.84882234649042
2025-02-16,South America,WhatsApp,98.94606422900925
2025-05-28,South America,Instagram,75.49209161587518
2025-09-07,South America,Messenger,73.46263650090236
2025-05-17,Africa,WhatsApp,81.61298036229792
2025-04-05,North America,Facebook,81.81431640835828
2025-08-26,Europe,Facebook,94.18758921075857
2025-02-04,North America,Messenger,84.06667883448867
2025-09-15,Africa,Instagram,71.87383565056926
2025-09-27,Europe,Facebook,97.62003075123098
2025-02-16,North America,Messenger,81.19563680651737
2025-04-04,Asia,Instagram,90.05595191482608
2025-07-01,Africa,WhatsApp,90.02464814665495
2025-07-09,Asia,Messenger,71.69026235717865
2025-02-20,Asia,Instagram,70.10813977471871
2025-07-25,North America,Facebook,72.6411108503253
2025-05-05,Europe,WhatsApp,98.69593398895381
2025-07-31,South America,Facebook,93.81978847130837
2025-09-23,South America,Facebook,73.9603683017623
2025-05-15,Africa,WhatsApp,88.44609594696459
2025-09-24,Asia,Messenger,88.35921251527876
2025-08-02,Africa,Messenger,70.01677281708774
2025-03-03,North America,Messenger,82.87192805473592
2025-02-23,Asia,Facebook,91.35326411805335
2025-04-22,South America,Facebook,75.60378541352115
2025-09-26,North America,Messenger,95.52711495984109
2025-04-17,North America,Messenger,89.80914682297994
2025-06-17,Africa,WhatsApp,70.20772891193657
2025-03-15,Africa,Facebook,95.64742540334076
2025-08-24,Europe,Instagram,70.58200088564807
2025-04-02,South America,Messenger,96.63786412479567
2025-03-26,South America,Messenger,80.01156572709601
2025-03-16,Africa,Facebook,90.95950765665935
2025-03-25,South America,Messenger,93.62292906135221
2025-09-02,South America,Messenger,78.43806459871821
2025-08-16,North America,Facebook,80.6931050022093
2025-03-24,Asia,Messenger,85.28625229966998
2025-01-15,Asia,WhatsApp,87.48074595393726
2025-06-30,Europe,Instagram,78.76125718231516
2025-09-20,Asia,Facebook,99.77186106535797
2025-03-19,South America,WhatsApp,92.11014019666815
2025-08-17,North America,Facebook,78.22456029460086
2025-08-21,Asia,Facebook,89.21296573803042
2025-01-30,South America,Facebook,83.06113603427845
2025-06-04,South America,Instagram,95.80986674635194
2025-07-04,Africa,WhatsApp,79.86850212330461
2025-09-12,Africa,Instagram,75.63561964459731
2025-06-18,Asia,Facebook,71.38408776355111
2025-03-22,Africa,Messenger,99.52927695603341
2025-07-29,South America,Instagram,80.776650208414
2025-09-16,South America,Messenger,76.6155540520676
2025-02-06,Africa,Facebook,84.75305420282481
2025-02-23,North America,Messenger,78.74917966134646
2025-07-31,Africa,Instagram,76.98700102970301
2025-04-10,North America,WhatsApp,88.4915350059768
2025-03-26,Africa,Messenger,72.24545222240856
2025-08-01,South America,Instagram,85.2697884889943
2025-09-21,South America,WhatsApp,81.6229390403406
2025-03-27,Africa,Facebook,85.97587896242946
2025-03-04,Europe,WhatsApp,79.61321869416686
2025-07-11,North America,Facebook,87.10962762774433
2025-04-03,Europe,Instagram,72.45455633123753
2025-09-10,South America,Instagram,81.28476868328086
2025-05-18,North America,WhatsApp,77.12495824738407
2025-02-18,Africa,Instagram,83.14269139765442
2025-05-01,North America,Instagram,81.95008320819375
2025-02-08,North America,Facebook,88.93550985150074
2025-02-03,Asia,Instagram,88.8627318447862
2025-09-23,North America,Messenger,82.40094242286003
2025-01-09,South America,Facebook,75.44869470989637
2025-07-07,Europe,Messenger,87.45740945821073
2025-04-06,Europe,WhatsApp,98.99546109966417
2025-05-13,Africa,Messenger,75.56328173164708
2025-06-12,Asia,Instagram,72.07177536893846
2025-05-19,Europe,WhatsApp,77.9368355647608
2025-03-21,Europe,Instagram,82.3876100420278
2025-04-01,North America,WhatsApp,79.18565265460353
2025-09-13,South America,WhatsApp,95.04129128448022
2025-05-28,South America,Facebook,84.79083017461234
2025-06-28,Africa,Messenger,77.38383644977895
2025-09-14,South America,Instagram,98.50597170687999
2025-08-06,Europe,WhatsApp,73.75188459163749
2025-09-24,North America,Facebook,73.68734325634131
2025-03-20,South America,WhatsApp,77.35854577628723
2025-06-16,Asia,Messenger,72.30316364959751
2025-04-14,Asia,WhatsApp,92.54958053889439
2025-08-03,Asia,Messenger,79.38432502529915
2025-03-16,South America,WhatsApp,91.89513975719012
2025-08-13,North America,Messenger,92.88212403091143
2025-03-11,South America,Instagram,77.12555652245887
2025-07-09,Europe,Messenger,85.55090916212453
2025-04-16,South America,Messenger,85.58776528663435
2025-03-11,Asia,Instagram,96.14093237011205
2025-01-10,Asia,Messenger,70.76892550009408
2025-08-02,North America,WhatsApp,79.50401030946435
2025-01-05,Africa,WhatsApp,96.47468141041064
2025-01-28,Asia,WhatsApp,77.10409668149943
2025-08-29,Asia,Instagram,74.10639969239364
2025-08-24,Africa,Messenger,87.2841728485171
2025-04-02,South America,Messenger,79.17630285793024
2025-02-07,Asia,WhatsApp,84.01883479809395
2025-08-07,North America,Messenger,94.60038296934209
2025-06-01,South America,WhatsApp,85.62090925249188
2025-07-11,South America,WhatsApp,85.47669347981116
2025-05-01,Asia,WhatsApp,78.34548027086173
2025-06-20,South America,Instagram,93.7859669343234
2025-04-20,South America,Facebook,92.19443872143803
2025-05-24,North America,Facebook,77.02361543975739
2025-03-07,South America,Messenger,79.60013559136415
2025-07-16,Asia,WhatsApp,93.65884578974624
2025-02-15,Asia,Facebook,80.7315340547527
2025-05-29,Africa,Facebook,82.10678847679297
2025-03-01,Europe,Messenger,80.93236813766957
2025-05-18,Africa,Instagram,74.84897579553531
2025-03-31,North America,Messenger,80.22689605248723
2025-07-31,North America,Messenger,94.08805909311425
2025-06-18,Asia,WhatsApp,84.73226063131268
2025-04-23,Europe,Instagram,83.74652449827909
2025-03-07,Africa,Messenger,74.69053528827489
2025-04-28,Europe,Facebook,75.32709515591586
2025-08-13,Asia,Facebook,71.28850493050358
2025-05-31,South America,Messenger,70.41866594569672
2025-06-16,Asia,WhatsApp,84.64042114218647
2025-04-05,Asia,WhatsApp,82.27697065638895
2025-09-17,Europe,Messenger,78.26132715434719
2025-09-16,North America,Instagram,99.70139621054246
2025-04-30,South America,WhatsApp,81.93988586963518
2025-03-15,South America,Facebook,93.66540697394848
2025-04-06,North America,Instagram,76.3163677999467
2025-06-26,Europe,Messenger,77.41123625826249
2025-01-27,Europe,Instagram,87.0517410155423
2025-07-30,North America,WhatsApp,70.12084809106581
2025-09-14,Africa,WhatsApp,70.522763857267
2025-07-24,Europe,Facebook,74.26656163448584
2025-03-07,North America,Messenger,76.69363123092889
2025-05-30,Africa,Instagram,85.83548547399316
2025-06-16,Asia,Instagram,90.58688292448379
2025-08-08,South America,Instagram,79.35635991964077
2025-09-15,North America,Instagram,77.17212808011352
2025-07-22,Europe,Facebook,94.68433535479963
2025-08-28,South America,Facebook,74.88330954042027
2025-08-17,Africa,Facebook,90.3497966517364
2025-06-05,South America,WhatsApp,97.93991549247613
2025-08-06,North America,Facebook,76.96632730728221
2025-07-14,Asia,Facebook,72.60896096548448
2025-09-27,Africa,Messenger,99.39276682048032
2025-01-16,Africa,Messenger,78.12321388363755
2025-08-29,Africa,Messenger,78.26989627180015
2025-09-09,South America,Messenger,84.51316874013992
2025-02-20,Asia,Facebook,76.93172977138438
2025-01-28,North America,Facebook,99.78617066300707
2025-02-22,North America,WhatsApp,71.28897657608631
2025-04-26,South America,Instagram,83.54419236796925
2025-01-09,North America,Instagram,86.45040205189001
2025-01-11,North America,Messenger,84.00852573841748
2025-04-17,Asia,WhatsApp,85.6156891858861
2025-09-15,South America,Facebook,99.62737432651193
2025-07-01,South America,Instagram,96.30704751610372
2025-06-19,Africa,Messenger,79.25331037888336
2025-05-19,North America,Messenger,86.54431147572316
2025-04-21,Europe,Instagram,70.00933037586402
2025-04-02,Asia,Instagram,82.28707004121156
2025-08-08,Asia,Instagram,74.91622668585906
2025-01-05,Europe,Facebook,91.3408177232698
2025-01-20,Africa,Instagram,76.63268732900835
2025-04-11,Europe,WhatsApp,92.46686936534826
2025-06-06,Europe,WhatsApp,79.39479501940218
2025-01-01,Africa,Instagram,97.77485863934128
2025-07-31,Europe,Facebook,83.36249805104039
2025-04-29,Africa,Messenger,95.18553159021548
2025-09-17,North America,Instagram,88.8449800911704
2025-06-24,Africa,Instagram,99.32194644710411
2025-05-14,South America,Instagram,92.28168252136254
2025-04-12,South America,WhatsApp,91.83109966934157
2025-03-03,Europe,WhatsApp,77.94597947347955
2025-02-23,South America,Messenger,85.1457925291762
2025-01-07,Africa,Facebook,78.70341066056915
2025-01-03,North America,Instagram,70.57880311055212
2025-05-29,Africa,Instagram,91.31755997953701
2025-01-12,Asia,Instagram,77.07509499112805
2025-04-14,Europe,Messenger,81.91972091028363
2025-04-21,North America,Instagram,78.53916361521598
2025-09-20,Europe,WhatsApp,75.98907569390951
2025-06-22,Asia,Facebook,72.0135797315126
2025-04-05,South America,WhatsApp,80.13669726313859
2025-07-22,Asia,Instagram,72.45234770563607
2025-02-14,South America,Messenger,86.20957421209668
2025-02-03,Europe,WhatsApp,70.58872311284414
2025-07-30,Europe,Facebook,98.20059638928579
2025-08-13,Europe,Messenger,98.9942505835803
2025-09-21,Africa,Instagram,79.13961544889106
2025-08-14,North America,Instagram,77.8058392241941
2025-04-14,Africa,Messenger,73.13215599105403
2025-08-09,Asia,WhatsApp,97.14756779742007
2025-05-03,North America,WhatsApp,87.60591775899712
2025-08-10,Europe,Messenger,88.3037476899432
2025-02-12,Europe,WhatsApp,96.87569387805993
2025-07-29,Europe,Facebook,97.32360381569796
2025-01-11,South America,Messenger,94.85025009131533
2025-08-04,Asia,Facebook,93.20324683298983
2025-06-13,Africa,Messenger,96.31723666899951
2025-08-13,Asia,Facebook,96.27911820053568
2025-08-13,South America,Instagram,81.05934568815698
2025-09-03,South America,Instagram,99.20173659936953
2025-05-26,Asia,WhatsApp,91.27396639481168
2025-07-10,South America,Messenger,81.10628302037986
2025-09-18,North America,Instagram,83.26148551826526
2025-01-16,Europe,Messenger,90.61393174844414
2025-07-13,Africa,Messenger,80.83296728904037
2025-01-09,South America,Facebook,94.79673136060049
2025-01-02,Africa,Instagram,74.44190863574428
2025-03-25,Europe,WhatsApp,97.22782896132888
2025-07-28,Asia,WhatsApp,79.03592535509827
2025-02-27,Europe,WhatsApp,74.58138356029393
2025-04-16,Africa,Messenger,95.7407284433807
2025-05-16,North America,WhatsApp,77.18389716807363
2025-03-18,Asia,Messenger,95.30187214148803
2025-07-29,South America,Instagram,78.88793210346029
2025-08-20,North America,Messenger,98.01592862962471
2025-05-05,Europe,WhatsApp,76.57232919403934
2025-06-29,Africa,Instagram,72.08949973216004
2025-08-02,Africa,WhatsApp,98.09593490027167
2025-04-07,Africa,Messenger,74.96877226730959
2025-09-06,Europe,Messenger,98.32397625166826
2025-08-09,Asia,WhatsApp,94.7193205035501
2025-01-13,South America,Instagram,72.45776169149904
2025-04-01,North America,Messenger,83.35405596828807
2025-07-12,Europe,Facebook,72.20198974405346
2025-07-18,Africa,Facebook,79.89359693835434
2025-09-17,South America,Facebook,80.5450923471996
2025-03-05,Africa,Facebook,87.98899990982721
2025-08-20,Europe,WhatsApp,99.27686703529338
2025-08-15,Africa,Messenger,75.09290320322677
2025-06-16,Europe,Instagram,79.87452894246437
2025-09-08,Africa,Facebook,87.61307482643592
2025-07-05,Europe,WhatsApp,75.14262565958792
2025-09-06,Africa,Instagram,91.32128986776158
2025-05-18,South America,WhatsApp,82.10979147659111
2025-04-19,South America,Messenger,98.48716886905952
2025-02-13,Africa,Facebook,88.89612835647179
2025-07-20,Africa,Instagram,80.89242133630285
2025-04-14,Europe,Instagram,91.58419363206261
2025-04-30,Europe,WhatsApp,95.16263733969853
2025-01-28,Europe,WhatsApp,94.01439292088506
2025-04-17,Asia,Messenger,77.88293182386052
2025-01-28,Africa,Instagram,82.50950056446577
2025-07-05,Africa,Facebook,83.56532983091515
2025-07-14,Africa,Facebook,81.65150176517126
2025-05-26,Africa,Instagram,79.32590748567452
2025-09-17,Europe,Instagram,92.58243397844043
2025-06-26,Europe,Messenger,70.36672730294534
2025-05-08,Asia,Facebook,78.80632686576313
2025-04-16,Europe,Facebook,74.24851770918711
